date	client	id	rank	percentage	feature
2024-06-01	desktop	4182		6.290678631822785	kTopicsAPI_BrowsingTopics_Method
2024-06-01	mobile	4182		6.648136983835021	kTopicsAPI_BrowsingTopics_Method
2024-07-01	desktop	4182		4.5670655931715185	kTopicsAPI_BrowsingTopics_Method
2024-07-01	mobile	4182		5.374741556955083	kTopicsAPI_BrowsingTopics_Method
2024-08-01	desktop	4182		4.521620506799739	kTopicsAPI_BrowsingTopics_Method
2024-08-01	mobile	4182		5.26843529647964	kTopicsAPI_BrowsingTopics_Method
2024-09-01	desktop	4182		4.474636562604947	kTopicsAPI_BrowsingTopics_Method
2024-09-01	mobile	4182		5.176094552351797	kTopicsAPI_BrowsingTopics_Method
2024-10-01	desktop	4182		4.994421523941441	kTopicsAPI_BrowsingTopics_Method
2024-10-01	mobile	4182		5.793082741992688	kTopicsAPI_BrowsingTopics_Method
2024-11-01	desktop	4182		5.0986476585207035	kTopicsAPI_BrowsingTopics_Method
2024-11-01	mobile	4182		5.827459944689955	kTopicsAPI_BrowsingTopics_Method
2024-12-01	desktop	4182		5.014077839752977	kTopicsAPI_BrowsingTopics_Method
2024-12-01	mobile	4182		5.7144092189043825	kTopicsAPI_BrowsingTopics_Method
2025-01-01	desktop	4182		5.200760347947442	kTopicsAPI_BrowsingTopics_Method
2025-01-01	mobile	4182		5.7284538834541365	kTopicsAPI_BrowsingTopics_Method
2025-02-01	desktop	4182		4.9160440798398835	kTopicsAPI_BrowsingTopics_Method
2025-02-01	mobile	4182		5.605741505766336	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	1000.0	29.102167182662537	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	5000.0	34.04776484996938	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	10000.0	33.01640852629964	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	50000.0	26.624448512860532	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	100000.0	22.72134838117243	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	500000.0	13.937814572126047	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	1000000.0	11.026836781963132	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	5000000.0	6.777278136419643	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	10000000.0	5.3955810586939155	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	4182	50000000.0	5.022849093142724	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	1000.0	26.751592356687897	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	5000.0	31.833462632531678	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	10000.0	30.194012591545675	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	50000.0	24.191146261298275	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	100000.0	20.625605960095932	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	500000.0	12.742917364081583	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	1000000.0	10.16945644644268	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	5000000.0	6.6986711452017635	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	10000000.0	5.776799387531097	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	4182	50000000.0	5.776299263399856	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	4182	1000.0	28.703703703703702	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	4182	5000.0	33.80109823062843	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	4182	10000.0	32.46654501216545	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	4182	50000.0	26.511192339062923	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	4182	100000.0	22.732282760880572	kTopicsAPI_BrowsingTopics_Method
