date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage	feature
2021-06-01	desktop	True	1	1000	1000	788	0.12690355329949238	kAttributionReportingAPIAll
2021-06-01	mobile	True	1	1000	1000	911	0.10976948408342481	kAttributionReportingAPIAll
2021-07-01	desktop	True	1	1000	1000	785	0.12738853503184713	kAttributionReportingAPIAll
2021-07-01	mobile	True	1	1000	1000	923	0.10834236186348861	kAttributionReportingAPIAll
2021-12-01	desktop	True	1	1000	1000	742	0.13477088948787064	kAttributionReportingAPIAll
2021-12-01	mobile	True	1	1000	1000	928	0.10775862068965517	kAttributionReportingAPIAll
2022-01-01	desktop	True	1	1000	1000	740	0.13513513513513514	kAttributionReportingAPIAll
2022-01-01	mobile	True	1	1000	1000	927	0.10787486515641855	kAttributionReportingAPIAll
2024-05-01	desktop	False	126	1000	1000	545	23.119266055045873	kAttributionReportingAPIAll
2024-05-01	desktop	True	21	1000	1000	622	3.376205787781351	kAttributionReportingAPIAll
2024-05-01	mobile	False	145	1000	1000	669	21.674140508221225	kAttributionReportingAPIAll
2024-05-01	mobile	True	52	1000	1000	773	6.727037516170762	kAttributionReportingAPIAll
2024-06-01	desktop	False	152	1000	1000	561	27.094474153297682	kAttributionReportingAPIAll
2024-06-01	desktop	True	146	1000	1000	632	23.10126582278481	kAttributionReportingAPIAll
2024-06-01	mobile	False	174	1000	1000	682	25.513196480938415	kAttributionReportingAPIAll
2024-06-01	mobile	True	170	1000	1000	771	22.04928664072633	kAttributionReportingAPIAll
2024-07-01	desktop	False	150	1000	1000	559	26.833631484794275	kAttributionReportingAPIAll
2024-07-01	desktop	True	159	1000	1000	632	25.158227848101266	kAttributionReportingAPIAll
2024-07-01	mobile	False	168	1000	1000	700	24.0	kAttributionReportingAPIAll
2024-07-01	mobile	True	178	1000	1000	792	22.474747474747474	kAttributionReportingAPIAll
2024-08-01	desktop	False	149	1000	1000	568	26.23239436619718	kAttributionReportingAPIAll
2024-08-01	desktop	True	156	1000	1000	640	24.375	kAttributionReportingAPIAll
2024-08-01	mobile	False	173	1000	1000	716	24.162011173184357	kAttributionReportingAPIAll
2024-08-01	mobile	True	183	1000	1000	799	22.90362953692115	kAttributionReportingAPIAll
2024-09-01	desktop	False	153	1000	1000	540	28.333333333333332	kAttributionReportingAPIAll
2024-09-01	desktop	True	159	1000	1000	618	25.728155339805824	kAttributionReportingAPIAll
2024-09-01	mobile	False	181	1000	1000	695	26.0431654676259	kAttributionReportingAPIAll
2024-09-01	mobile	True	171	1000	1000	779	21.951219512195124	kAttributionReportingAPIAll
2024-10-01	desktop	False	141	1000	1000	549	25.683060109289617	kAttributionReportingAPIAll
2024-10-01	desktop	True	149	1000	1000	623	23.91653290529695	kAttributionReportingAPIAll
2024-10-01	mobile	False	181	1000	1000	711	25.457102672292546	kAttributionReportingAPIAll
2024-10-01	mobile	True	156	1000	1000	785	19.872611464968156	kAttributionReportingAPIAll
2024-11-01	desktop	False	152	1000	1000	554	27.436823104693143	kAttributionReportingAPIAll
2024-11-01	desktop	True	147	1000	1000	634	23.186119873817034	kAttributionReportingAPIAll
2024-11-01	mobile	False	176	1000	1000	717	24.546722454672246	kAttributionReportingAPIAll
2024-11-01	mobile	True	165	1000	1000	790	20.88607594936709	kAttributionReportingAPIAll
2024-12-01	desktop	False	164	1000	1000	571	28.7215411558669	kAttributionReportingAPIAll
2024-12-01	desktop	True	161	1000	1000	646	24.922600619195045	kAttributionReportingAPIAll
2024-12-01	mobile	False	177	1000	1000	733	24.147339699863572	kAttributionReportingAPIAll
2024-12-01	mobile	True	166	1000	1000	806	20.595533498759306	kAttributionReportingAPIAll
2025-01-01	desktop	False	145	1000	1000	537	27.001862197392924	kAttributionReportingAPIAll
2025-01-01	desktop	True	136	1000	1000	609	22.33169129720854	kAttributionReportingAPIAll
2025-01-01	mobile	False	161	1000	1000	690	23.333333333333332	kAttributionReportingAPIAll
2025-01-01	mobile	True	149	1000	1000	770	19.350649350649352	kAttributionReportingAPIAll
2025-02-01	desktop	False	151	1000	1000	568	26.58450704225352	kAttributionReportingAPIAll
2025-02-01	desktop	True	144	1000	1000	639	22.535211267605636	kAttributionReportingAPIAll
2025-02-01	mobile	False	158	1000	1000	701	22.53922967189729	kAttributionReportingAPIAll
2025-02-01	mobile	True	154	1000	1000	779	19.768934531450576	kAttributionReportingAPIAll
2025-03-01	desktop	False	136	1000	1000	576	23.61111111111111	kAttributionReportingAPIAll
2025-03-01	desktop	True	148	1000	1000	646	22.910216718266255	kAttributionReportingAPIAll
2025-03-01	mobile	False	169	1000	1000	708	23.870056497175142	kAttributionReportingAPIAll
2025-03-01	mobile	True	152	1000	1000	785	19.363057324840767	kAttributionReportingAPIAll
2025-04-01	desktop	False	140	1000	1000	567	24.691358024691358	kAttributionReportingAPIAll
2025-04-01	desktop	True	147	1000	1000	648	22.685185185185187	kAttributionReportingAPIAll
2025-04-01	mobile	False	163	1000	1000	698	23.35243553008596	kAttributionReportingAPIAll
2025-04-01	mobile	True	148	1000	1000	782	18.925831202046037	kAttributionReportingAPIAll
2025-05-01	desktop	False	133	1000	1000	563	23.623445825932503	kAttributionReportingAPIAll
2025-05-01	desktop	True	134	1000	1000	635	21.102362204724407	kAttributionReportingAPIAll
2025-05-01	mobile	False	159	1000	1000	706	22.521246458923514	kAttributionReportingAPIAll
2025-05-01	mobile	True	157	1000	1000	786	19.974554707379134	kAttributionReportingAPIAll
2025-06-01	desktop	False	163	1000	1000	558	29.211469534050178	kAttributionReportingAPIAll
2025-06-01	desktop	True	155	1000	1000	622	24.919614147909968	kAttributionReportingAPIAll
2025-06-01	mobile	False	168	1000	1000	693	24.242424242424242	kAttributionReportingAPIAll
2025-06-01	mobile	True	169	1000	1000	774	21.834625322997418	kAttributionReportingAPIAll
2025-07-01	desktop	False	118	1000	1000	568	20.774647887323944	kAttributionReportingAPIAll
2025-07-01	desktop	True	115	1000	1000	633	18.167456556082147	kAttributionReportingAPIAll
2025-07-01	mobile	False	129	1000	1000	696	18.53448275862069	kAttributionReportingAPIAll
2025-07-01	mobile	True	120	1000	1000	790	15.18987341772152	kAttributionReportingAPIAll
2025-08-01	desktop	False	117	1000	1000	560	20.892857142857142	kAttributionReportingAPIAll
2025-08-01	desktop	True	107	1000	1000	623	17.174959871589085	kAttributionReportingAPIAll
2025-08-01	mobile	False	122	1000	1000	671	18.181818181818183	kAttributionReportingAPIAll
2025-08-01	mobile	True	128	1000	1000	767	16.6883963494133	kAttributionReportingAPIAll
2025-09-01	desktop	False	106	1000	1000	550	19.272727272727273	kAttributionReportingAPIAll
2025-09-01	desktop	True	104	1000	1000	614	16.938110749185668	kAttributionReportingAPIAll
2025-09-01	mobile	False	126	1000	1000	681	18.502202643171806	kAttributionReportingAPIAll
2025-09-01	mobile	True	115	1000	1000	769	14.954486345903772	kAttributionReportingAPIAll
2025-10-01	desktop	False	102	1000	1000	540	18.88888888888889	kAttributionReportingAPIAll
2025-10-01	desktop	True	97	1000	1000	612	15.849673202614378	kAttributionReportingAPIAll
