date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage	feature
2023-11-01	desktop	False	15	1000	1000	622	2.4115755627009645	kStorageAccessAPI_HasStorageAccess_Method
2023-11-01	desktop	True	13	1000	1000	711	1.8284106891701828	kStorageAccessAPI_HasStorageAccess_Method
2023-11-01	mobile	False	11	1000	1000	738	1.4905149051490514	kStorageAccessAPI_HasStorageAccess_Method
2023-11-01	mobile	True	11	1000	1000	885	1.2429378531073447	kStorageAccessAPI_HasStorageAccess_Method
2023-12-01	desktop	False	15	1000	1000	575	2.608695652173913	kStorageAccessAPI_HasStorageAccess_Method
2023-12-01	desktop	True	14	1000	1000	649	2.157164869029276	kStorageAccessAPI_HasStorageAccess_Method
2023-12-01	mobile	False	11	1000	1000	694	1.585014409221902	kStorageAccessAPI_HasStorageAccess_Method
2023-12-01	mobile	True	12	1000	1000	786	1.5267175572519083	kStorageAccessAPI_HasStorageAccess_Method
2024-01-01	desktop	False	13	1000	1000	565	2.3008849557522124	kStorageAccessAPI_HasStorageAccess_Method
2024-01-01	desktop	True	16	1000	1000	626	2.5559105431309903	kStorageAccessAPI_HasStorageAccess_Method
2024-01-01	mobile	False	12	1000	1000	692	1.7341040462427744	kStorageAccessAPI_HasStorageAccess_Method
2024-01-01	mobile	True	15	1000	1000	792	1.893939393939394	kStorageAccessAPI_HasStorageAccess_Method
2024-02-01	desktop	False	20	1000	1000	558	3.584229390681003	kStorageAccessAPI_HasStorageAccess_Method
2024-02-01	desktop	True	38	1000	1000	624	6.089743589743589	kStorageAccessAPI_HasStorageAccess_Method
2024-02-01	mobile	False	12	1000	1000	676	1.7751479289940828	kStorageAccessAPI_HasStorageAccess_Method
2024-02-01	mobile	True	41	1000	1000	772	5.310880829015544	kStorageAccessAPI_HasStorageAccess_Method
2024-03-01	desktop	False	15	1000	1000	573	2.6178010471204187	kStorageAccessAPI_HasStorageAccess_Method
2024-03-01	desktop	True	18	1000	1000	646	2.786377708978328	kStorageAccessAPI_HasStorageAccess_Method
2024-03-01	mobile	False	14	1000	1000	685	2.0437956204379564	kStorageAccessAPI_HasStorageAccess_Method
2024-03-01	mobile	True	12	1000	1000	782	1.5345268542199488	kStorageAccessAPI_HasStorageAccess_Method
2024-04-01	desktop	False	16	1000	1000	578	2.768166089965398	kStorageAccessAPI_HasStorageAccess_Method
2024-04-01	desktop	True	20	1000	1000	636	3.1446540880503147	kStorageAccessAPI_HasStorageAccess_Method
2024-04-01	mobile	False	14	1000	1000	689	2.0319303338171264	kStorageAccessAPI_HasStorageAccess_Method
2024-04-01	mobile	True	15	1000	1000	777	1.9305019305019304	kStorageAccessAPI_HasStorageAccess_Method
2024-05-01	desktop	False	15	1000	1000	545	2.7522935779816518	kStorageAccessAPI_HasStorageAccess_Method
2024-05-01	desktop	True	18	1000	1000	622	2.8938906752411575	kStorageAccessAPI_HasStorageAccess_Method
2024-05-01	mobile	False	12	1000	1000	669	1.7937219730941705	kStorageAccessAPI_HasStorageAccess_Method
2024-05-01	mobile	True	14	1000	1000	773	1.8111254851228977	kStorageAccessAPI_HasStorageAccess_Method
2024-06-01	desktop	False	15	1000	1000	561	2.6737967914438503	kStorageAccessAPI_HasStorageAccess_Method
2024-06-01	desktop	True	17	1000	1000	632	2.689873417721519	kStorageAccessAPI_HasStorageAccess_Method
2024-06-01	mobile	False	13	1000	1000	682	1.906158357771261	kStorageAccessAPI_HasStorageAccess_Method
2024-06-01	mobile	True	13	1000	1000	771	1.6861219195849546	kStorageAccessAPI_HasStorageAccess_Method
2024-07-01	desktop	False	14	1000	1000	559	2.5044722719141324	kStorageAccessAPI_HasStorageAccess_Method
2024-07-01	desktop	True	15	1000	1000	632	2.3734177215189876	kStorageAccessAPI_HasStorageAccess_Method
2024-07-01	mobile	False	11	1000	1000	700	1.5714285714285716	kStorageAccessAPI_HasStorageAccess_Method
2024-07-01	mobile	True	12	1000	1000	792	1.5151515151515151	kStorageAccessAPI_HasStorageAccess_Method
2024-08-01	desktop	False	13	1000	1000	568	2.2887323943661975	kStorageAccessAPI_HasStorageAccess_Method
2024-08-01	desktop	True	15	1000	1000	640	2.34375	kStorageAccessAPI_HasStorageAccess_Method
2024-08-01	mobile	False	12	1000	1000	716	1.675977653631285	kStorageAccessAPI_HasStorageAccess_Method
2024-08-01	mobile	True	11	1000	1000	799	1.376720901126408	kStorageAccessAPI_HasStorageAccess_Method
2024-09-01	desktop	False	12	1000	1000	540	2.2222222222222223	kStorageAccessAPI_HasStorageAccess_Method
2024-09-01	desktop	True	17	1000	1000	618	2.750809061488673	kStorageAccessAPI_HasStorageAccess_Method
2024-09-01	mobile	False	12	1000	1000	695	1.7266187050359711	kStorageAccessAPI_HasStorageAccess_Method
2024-09-01	mobile	True	12	1000	1000	779	1.540436456996149	kStorageAccessAPI_HasStorageAccess_Method
2024-10-01	desktop	False	12	1000	1000	549	2.185792349726776	kStorageAccessAPI_HasStorageAccess_Method
2024-10-01	desktop	True	16	1000	1000	623	2.568218298555377	kStorageAccessAPI_HasStorageAccess_Method
2024-10-01	mobile	False	11	1000	1000	711	1.5471167369901548	kStorageAccessAPI_HasStorageAccess_Method
2024-10-01	mobile	True	12	1000	1000	785	1.5286624203821657	kStorageAccessAPI_HasStorageAccess_Method
2024-11-01	desktop	False	15	1000	1000	554	2.707581227436823	kStorageAccessAPI_HasStorageAccess_Method
2024-11-01	desktop	True	19	1000	1000	634	2.996845425867508	kStorageAccessAPI_HasStorageAccess_Method
2024-11-01	mobile	False	15	1000	1000	717	2.092050209205021	kStorageAccessAPI_HasStorageAccess_Method
2024-11-01	mobile	True	15	1000	1000	790	1.89873417721519	kStorageAccessAPI_HasStorageAccess_Method
